Time (s);Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run1;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run2;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run3;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run4;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run5
34.6100173010;NaN;-1.3019229824;-2.3538695118;-0.1072933783;-2.0507662745;NaN;0.0579870188;0.1486562553;-0.0001946248;0.1117584287
34.6200172961;NaN;-1.3019229824;-2.3538695118;-0.0895562773;-2.0329829162;NaN;0.0579870188;0.1486562553;-0.0001946248;0.1117584287
34.6300172911;NaN;-1.3019229824;-2.3538695118;-0.0895562639;-2.0507662745;NaN;0.0579870188;0.1486562553;-0.0001946248;0.1117584287
34.6400172861;NaN;-1.3019229824;-2.3538695118;-0.0895100333;-2.0507662745;NaN;0.0579870188;0.1486562553;-0.0001946248;0.1117584287
34.6500172811;NaN;-1.3019229824;-2.3716477762;-0.0895100333;-2.0507662745;NaN;0.0579870188;0.1486562553;-0.0001946248;0.1117584287
34.6600172761;NaN;-1.2841652324;-2.3538695118;-0.0895100333;-2.0507662745;NaN;0.0579870188;0.1476553575;-0.0001946248;0.1117584287
34.6700172712;NaN;-1.3019229824;-2.3538182036;-0.0895100333;-2.0507662745;NaN;0.0579870188;0.1476553575;-0.0001946248;0.1117584287
34.6800172662;NaN;-1.3019229824;-2.3538695118;-0.0895100333;-2.0507662745;NaN;0.0579870188;0.1476553575;-0.0001946248;0.1117584287
34.6900172612;NaN;-1.2840933802;-2.3538182331;-0.0895100333;-2.0507662745;NaN;0.0579870188;0.1476553575;-0.0001946248;0.1117584287
34.7000172563;NaN;-1.3018512129;-2.3360911735;-0.0895100333;-2.0329366723;NaN;0.0579870188;0.1476553575;-0.0001946248;0.1117584287
34.7100172513;NaN;-1.3019229824;-2.3360399096;-0.0895100333;-2.0329827966;NaN;0.0579852946;0.1476553575;-0.0001946248;0.1117584287
34.7200172463;NaN;-1.2841651085;-2.3538182773;-0.0895100333;-2.0507662745;NaN;0.0569872426;0.1476553575;-0.0001946248;0.1117584287
34.7300172414;NaN;-1.3017795671;-2.3360399096;-0.1072935377;-2.0507201767;NaN;0.0569872426;0.1476553575;-0.0001946248;0.1117584287
34.7400172364;NaN;-1.2840933802;-2.3538183067;-0.0895100333;-2.0507662745;NaN;0.0569872426;0.1466544636;-0.0001946248;0.1117584287
34.7500172315;NaN;-1.2840933802;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0569872426;0.1466544636;-0.0001946248;0.1117584287
34.7600172265;NaN;-1.2840933802;-2.3360399096;-0.0895100333;-2.0329827304;NaN;0.0569872426;0.1466544636;-0.0001946248;0.1117584287
34.7700172216;NaN;-1.2840217548;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0569872426;0.1466544636;-0.0001946248;0.1117584287
34.7800172166;NaN;-1.2663353829;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0569872426;0.1466544636;-0.0001946248;0.1117584287
34.7900172117;NaN;-1.2840217959;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0569855223;0.1466544636;-0.0001946248;0.1117584287
34.8000172068;NaN;-1.2662637780;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0559874664;0.1466544636;-0.0001946248;0.1117584287
34.8100172018;NaN;-1.2662637780;-2.3360399096;-0.0895100333;-2.0329826644;NaN;0.0559874664;0.1466544636;-0.0001946248;0.1117584287
34.8200171969;NaN;-1.2840218575;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0559874664;0.1466544636;-0.0001946248;0.1117584287
34.8300171920;NaN;-1.2662637780;-2.3360399096;-0.0894640676;-2.0507662745;NaN;0.0559857481;0.1466544636;-0.0001946248;0.1117584287
34.8400171871;NaN;-1.2662637780;-2.3360399096;-0.0894640808;-2.0507662745;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1117584287
34.8500171821;NaN;-1.2662637780;-2.3360399096;-0.1072936961;-2.0507662745;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1117584287
34.8600171772;NaN;-1.2662637780;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1117584287
34.8700171723;NaN;-1.2662637780;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1117584287
34.8800171674;NaN;-1.2662637780;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1117584287
34.8900171625;NaN;-1.2661923984;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1117587143
34.9000171576;NaN;-1.2662637780;-2.3360399096;-0.0895100333;-2.0508121483;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1127586781
34.9100171527;NaN;-1.2485055146;-2.3360399096;-0.0895100333;-2.0508121351;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1127586781
34.9200171478;NaN;-1.2484341758;-2.3360399096;-0.0895100333;-2.0508121220;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1127586781
34.9300171429;NaN;-1.2484341758;-2.3360399096;-0.0895558678;-2.0507662745;NaN;0.0549876902;0.1466544636;-0.0001946248;0.1127586781
34.9400171380;NaN;-1.2484341758;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0549859773;0.1466544636;-0.0001946248;0.1127586781
34.9500171331;NaN;-1.2661925207;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0539879141;0.1466544636;-0.0001946248;0.1127586781
34.9600171282;NaN;-1.2484341758;-2.3359890260;-0.0895100333;-2.0507662745;NaN;0.0539879141;0.1466544636;-0.0001946248;0.1127586781
34.9700171233;NaN;-1.2306045736;-2.3359890405;-0.1072938534;-2.0507662745;NaN;0.0539879141;0.1466544636;-0.0001946248;0.1127586781
34.9800171184;NaN;-1.2306757700;-2.3360399096;-0.0895100333;-2.0508120436;NaN;0.0539879141;0.1466544636;-0.0001946248;0.1127586781
34.9900171135;NaN;-1.2306757497;-2.3359890695;-0.0895100333;-2.0685958767;NaN;0.0539879141;0.1466544636;-0.0001946248;0.1127586781
35.0000171086;NaN;-1.2306757294;-2.3360399096;-0.0895100333;-2.0685958767;NaN;0.0539879141;0.1456535826;-0.0001946248;0.1127586781
35.0100171038;NaN;-1.2306045736;-2.3182611184;-0.0895100333;-2.0507662745;NaN;0.0539879141;0.1456535826;-0.0001946248;0.1127586781
35.0200170989;NaN;-1.2306045736;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0539870597;0.1456535826;-0.0001946248;0.1127586781
35.0300170940;NaN;-1.2306045736;-2.3360399096;-0.0895100333;-2.0685501728;NaN;0.0534872431;0.1456535826;-0.0001946248;0.1127586781
35.0400170891;NaN;-1.2306045736;-2.3359891419;-0.0895100333;-2.0685501858;NaN;0.0529884230;0.1456535826;-0.0001946248;0.1127586781
35.0500170843;NaN;-1.2306045736;-2.3360399096;-0.0895100333;-2.0507662745;NaN;0.0529884230;0.1456535826;-0.0001946248;0.1127586781
35.0600170794;NaN;-1.2483631416;-2.3182103074;-0.0895100333;-2.0507662745;NaN;0.0529884230;0.1456535826;-0.0001946248;0.1127586781
35.0700170746;NaN;-1.2306045736;-2.3182103074;-0.0895100333;-2.0507662745;NaN;0.0529884230;0.1456535826;-0.0001946248;0.1127586781
35.0800170697;NaN;-1.2306045736;-2.3182610173;-0.0895100333;-2.0507662745;NaN;0.0529884230;0.1456535826;-0.0001946248;0.1127586781
35.0900170648;NaN;-1.2306045736;-2.3360399096;-0.0895100333;-2.0507206486;NaN;0.0529884230;0.1456535826;-0.0001946248;0.1127586781
35.1000170600;NaN;-1.2306045736;-2.3182103074;-0.0895556463;-2.0507662745;NaN;0.0529884230;0.1456535826;-0.0001946248;0.1127586781
35.1100170551;NaN;-1.2306045736;-2.3182103074;-0.0895100333;-2.0507206745;NaN;0.0529884230;0.1456535826;-0.0001946248;0.1127586781
35.1200170503;NaN;-1.2306045736;-2.3359892573;-0.0895100333;-2.0507662745;NaN;0.0529884230;0.1446527073;-0.0001946248;0.1127586781
35.1300170455;NaN;-1.2306045736;-2.3182103074;-0.0895100333;-2.0507662745;NaN;0.0529884230;0.1446527073;-0.0001946248;0.1127586781
35.1400170406;NaN;-1.2305337007;-2.3182103074;-0.0895100333;-2.0507662745;NaN;0.0529867198;0.1446527073;-0.0001946248;0.1127586781
35.1500170358;NaN;-1.2306045736;-2.3182103074;-0.0895100333;-2.0507662745;NaN;0.0519886468;0.1446527073;-0.0001946248;0.1127586781
35.1600340522;NaN;-1.2128458042;-2.3182103074;-0.0895100333;-2.0507207392;NaN;0.0519886468;0.1446527073;-0.0001946248;0.1127586781
35.1700170261;NaN;-1.2305337610;-2.3182103074;-0.0895100333;-2.0507207521;NaN;0.0519886468;0.1446527073;-0.0001946248;0.1127586781
35.1800170213;NaN;-1.2305337811;-2.3182103074;-0.0895100333;-2.0329366723;NaN;0.0519886468;0.1446527073;-0.0001946248;0.1127583949
35.1900170164;NaN;-1.2127749715;-2.3004312569;-0.0895100333;-2.0329821689;NaN;0.0519886468;0.1446527073;-0.0001946248;0.1117584404
35.2000170116;NaN;-1.2127749715;-2.3182103074;-0.0895100333;-2.0507207908;NaN;0.0519886468;0.1446527073;-0.0001946248;0.1117584404
35.2100170068;NaN;-1.2127749715;-2.3181597843;-0.0895100333;-2.0329366723;NaN;0.0519886468;0.1446527073;-0.0001946248;0.1117584404
35.2200170020;NaN;-1.2127749715;-2.3181597986;-0.0895554913;-2.0329366723;NaN;0.0519869475;0.1446527073;-0.0001946248;0.1117584404
35.2300169972;NaN;-1.2127749715;-2.3003807052;-0.0895100333;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1117584404
35.2400169924;NaN;-1.2127749715;-2.3182103074;-0.0895100333;-2.0507208423;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1117584404
35.2500169875;NaN;-1.2127749715;-2.3004311711;-0.0895100333;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1117581577
35.2600169827;NaN;-1.1949453693;-2.3003807052;-0.0895100333;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.2700169779;NaN;-1.1950159815;-2.2826015403;-0.0895100333;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.2800169731;NaN;-1.1949453693;-2.3003807052;-0.0717258119;-2.0328912915;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.2900169683;NaN;-1.1949453693;-2.3003807052;-0.0895100333;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.3000169635;NaN;-1.1949453693;-2.3003807052;-0.0894646782;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.3100169587;NaN;-1.1949453693;-2.3003807052;-0.0895100333;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.3200169539;NaN;-1.1949453693;-2.3003807052;-0.0895100333;-2.0328913428;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.3300169492;NaN;-1.1949453693;-2.3003807052;-0.0717257478;-2.0151523868;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.3400169444;NaN;-1.1949453693;-2.3003807052;-0.0716804311;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.3500169396;NaN;-1.1771157671;-2.3003807052;-0.0894647422;-2.0328913812;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.3600169348;NaN;-1.1948749363;-2.3003807052;-0.0895100333;-2.0329366723;NaN;0.0509888707;0.1446527073;-0.0001946248;0.1107582056
35.3700169300;NaN;-1.1948749562;-2.3003807052;-0.0895100333;-2.0151070701;NaN;0.0509871785;0.1446527073;-0.0001946248;0.1107582056
35.3800169252;NaN;-1.1948749760;-2.3003807052;-0.0894647805;-2.0329366723;NaN;0.0499890945;0.1446527073;-0.0001946248;0.1107582056
35.3900169205;NaN;-1.1771861405;-2.3003807052;-0.0895100333;-2.0151070701;NaN;0.0499890945;0.1446527073;-0.0001946248;0.1107582056
35.4000169157;NaN;-1.1771861206;-2.3003807052;-0.0717256584;-2.0151070701;NaN;0.0499890945;0.1446527073;-0.0001946248;0.1107582056
35.4100169109;NaN;-1.1771157671;-2.3003807052;-0.0895100333;-2.0151522847;NaN;0.0499890945;0.1446527073;-0.0001946248;0.1107582056
35.4200169062;NaN;-1.1771157671;-2.3003807052;-0.0894648315;-2.0151070701;NaN;0.0499890945;0.1436518465;-0.0001946248;0.1107582056
35.4300169014;NaN;-1.1771157671;-2.3003807052;-0.0895100333;-2.0151070701;NaN;0.0499890945;0.1436518465;-0.0001946248;0.1107582056
35.4400168966;NaN;-1.1771157671;-2.3003807052;-0.0894648570;-2.0151070701;NaN;0.0499874057;0.1436518465;-0.0001946248;0.1107582056
35.4500168919;NaN;-1.1771157671;-2.3003807052;-0.0717255948;-2.0151070701;NaN;0.0489893183;0.1436518465;-0.0001946248;0.1107582056
35.4600168871;NaN;-1.1771157671;-2.3003807052;-0.0895100333;-2.0151070701;NaN;0.0489893183;0.1436518465;-0.0001946248;0.1107582056
35.4700168824;NaN;-1.1770455520;-2.3003807052;-0.0717255694;-2.0328915341;NaN;0.0489893183;0.1436518465;-0.0001946248;0.1107582056
35.4800168776;NaN;-1.1592861649;-2.3003807052;-0.0895100333;-2.0329366723;NaN;0.0489893183;0.1436518465;-0.0001946248;0.1107582056
35.4900168729;NaN;-1.1592861649;-2.3003807052;-0.0895100333;-2.0151070701;NaN;0.0489893183;0.1436518465;-0.0001946248;0.1107582056
35.5000168681;NaN;-1.1592861649;-2.3003807052;-0.0895100333;-2.0329366723;NaN;0.0489893183;0.1426509896;-0.0001946248;0.1107582056
35.5100168634;NaN;-1.1592861649;-2.2826012002;-0.0717255187;-2.0329366723;NaN;0.0489876328;0.1426509896;-0.0001946248;0.1107582056
35.5200168587;NaN;-1.1593562813;-2.3003306220;-0.0895100333;-2.0151070701;NaN;0.0479895421;0.1426509896;-0.0001946248;0.1107582056
35.5300168539;NaN;-1.1592861649;-2.3003807052;-0.0895100333;-2.0151070701;NaN;0.0479895421;0.1426509896;-0.0001946248;0.1107582056
35.5400168492;NaN;-1.1592861649;-2.3003807052;-0.0717254807;-2.0328916228;NaN;0.0479895421;0.1426509896;-0.0001946248;0.1107582056
35.5500168445;NaN;-1.1592861649;-2.3003807052;-0.0717254680;-2.0151070701;NaN;0.0479878585;0.1426509896;-0.0001946248;0.1107582056
35.5600168397;NaN;-1.1415266004;-2.3003807052;-0.0894650091;-2.0151070701;NaN;0.0469897659;0.1426509896;-0.0001946248;0.1107582056
35.5700168350;NaN;-1.1592161468;-2.2826011159;-0.0895100333;-2.0151070701;NaN;0.0469897659;0.1426509896;-0.0001946248;0.1107582056
35.5800168303;NaN;-1.1592161664;-2.2825511030;-0.0895100333;-2.0151070701;NaN;0.0469897659;0.1426509896;-0.0001946248;0.1107582056
35.5900168256;NaN;-1.1415265415;-2.3003807052;-0.0895100333;-2.0151070701;NaN;0.0469897659;0.1426509896;-0.0001946248;0.1107582056
35.6000168209;NaN;-1.1414565627;-2.2825511030;-0.0894650596;-2.0151070701;NaN;0.0469897659;0.1426509896;-0.0001946248;0.1107582056
35.6100168161;NaN;-1.1414565627;-2.2825511030;-0.0895100333;-2.0151070701;NaN;0.0469897659;0.1416501378;-0.0001946248;0.1107582056
35.6200168114;NaN;-1.1414565627;-2.3003307623;-0.0895100333;-2.0151070701;NaN;0.0469897659;0.1416501378;-0.0001946248;0.1107582056
35.6300168067;NaN;-1.1413866623;-2.2825511030;-0.0894650974;-2.0151070701;NaN;0.0469897659;0.1416501378;-0.0001946248;0.1107582056
35.6400168020;NaN;-1.1413866818;-2.2825511030;-0.0716804311;-2.0151070701;NaN;0.0469897659;0.1416501378;-0.0001946248;0.1107582056
35.6500167973;NaN;-1.1414565627;-2.2825511030;-0.0894651225;-1.9973223788;NaN;0.0469897659;0.1416501378;-0.0001946248;0.1107582056
35.6600167926;NaN;-1.1413867209;-2.2825511030;-0.0894651351;-2.0151070701;NaN;0.0469878078;0.1416501378;-0.0001946248;0.1107582056
35.6700167879;NaN;-1.1236269605;-2.2825511030;-0.0716804311;-2.0151070701;NaN;0.0459902699;0.1416501378;-0.0001946248;0.1107582056
35.6800167832;NaN;-1.1236269605;-2.2825511030;-0.0895100333;-2.0151070701;NaN;0.0459902699;0.1416501378;-0.0001946248;0.1107582056
35.6900167785;NaN;-1.1236269605;-2.2825012579;-0.0716804311;-2.0151070701;NaN;0.0459902699;0.1416501378;-0.0001946248;0.1107582056
35.7000167738;NaN;-1.1236269605;-2.2825511030;-0.0895100333;-1.9973223160;NaN;0.0459902699;0.1416501378;-0.0001946248;0.1107582056
35.7100167691;NaN;-1.1236269605;-2.2825511030;-0.0895100333;-2.0151070701;NaN;0.0459902699;0.1416501378;-0.0001946248;0.1107582056
35.7200167645;NaN;-1.1236269605;-2.2825511030;-0.0894652103;-2.0151070701;NaN;0.0459883150;0.1416501378;-0.0001946248;0.1107579266
35.7300167598;NaN;-1.1236269605;-2.2825013135;-0.0717252417;-2.0151070701;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.7400167551;NaN;-1.1235572747;-2.2825013274;-0.0894652353;-2.0151070701;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.7500167504;NaN;-1.1057973583;-2.2825511030;-0.0895100333;-2.0150622846;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.7600167457;NaN;-1.1057973583;-2.2647612990;-0.0895100333;-2.0151070701;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.7800139509;NaN;-1.1057973583;-2.2648308988;-0.0895100333;-2.0151070701;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.7800334635;NaN;-1.1057973583;-2.2647215008;-0.0716804311;-2.0151070701;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.7900167317;NaN;-1.1057973583;-2.2825511030;-0.0716804311;-1.9973222035;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.8000167271;NaN;-1.1058669275;-2.2647711931;-0.0717251542;-1.9972774679;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.8100167224;NaN;-1.1057973583;-2.2647711793;-0.0895100333;-1.9972774679;NaN;0.0449907733;0.1416501378;-0.0001946248;0.1097579893
35.8200167177;NaN;-1.1057973583;-2.2825511030;-0.0894653352;-1.9972774679;NaN;0.0449888239;0.1416501378;-0.0001946248;0.1097579893
35.8300167131;NaN;-1.0879677561;-2.2825511030;-0.0895100333;-1.9794925514;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1097579893
35.8400167084;NaN;-1.0880372479;-2.2647215008;-0.0895100333;-1.9972774679;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1097579893
35.8500167038;NaN;-1.0880372285;-2.2647215008;-0.0717250920;-1.9972774679;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1097577113
35.8600166991;NaN;-1.1057973583;-2.2647215008;-0.0895100333;-1.9972774679;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1087577781
35.8700166945;NaN;-1.0879677561;-2.2647215008;-0.0894653973;-1.9972774679;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1087577781
35.8800166898;NaN;-1.1057279438;-2.2647215008;-0.0894654098;-1.9972774679;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1087577781
35.8900166852;NaN;-1.0879677561;-2.2647215008;-0.0895100333;-1.9972774679;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1087577781
35.9000166806;NaN;-1.0879677561;-2.2647215008;-0.0894654346;-1.9794924645;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1087577781
35.9100166759;NaN;-1.1057280017;-2.2825015626;-0.0716804311;-1.9972328815;NaN;0.0439912760;0.1416501378;-0.0001946248;0.1087577781
35.9200166713;NaN;-1.0879677561;-2.2825511030;-0.0716804311;-1.9794924397;NaN;0.0439893320;0.1416501378;-0.0001946248;0.1087577781
35.9300166667;NaN;-1.0879677561;-2.2647215008;-0.0717249928;-1.9972774679;NaN;0.0429917779;0.1416501378;-0.0001946248;0.1087577781
35.9400166620;NaN;-1.0879677561;-2.2647710000;-0.0895100333;-1.9972329187;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
35.9500166574;NaN;-1.0879677561;-2.2647215008;-0.0895100333;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
35.9600166528;NaN;-1.0879677561;-2.2647215008;-0.0717249557;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
35.9700166482;NaN;-1.0879677561;-2.2647215008;-0.0716804311;-1.9794923779;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
35.9800166436;NaN;-1.0879677561;-2.2647215008;-0.0895100333;-1.9794923656;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
35.9900166389;NaN;-1.0702073567;-2.2647709314;-0.0895100333;-1.9794923532;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
36.0000166343;NaN;-1.0878985725;-2.2647215008;-0.0895100333;-1.9972774679;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
36.0100166297;NaN;-1.0701381539;-2.2469413018;-0.0894655705;-1.9972774679;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
36.0200166251;NaN;-1.0879677561;-2.2469412881;-0.0717248817;-1.9972330174;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
36.0300166205;NaN;-1.0702072800;-2.2647215008;-0.0894655951;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087577781
36.0400166159;NaN;-1.0701381539;-2.2647215008;-0.0894656074;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1087575015
36.0500166113;NaN;-1.0701381539;-2.2468918986;-0.0717248448;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.0600166067;NaN;-1.0701381539;-2.2468918986;-0.0895100333;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.0700166021;NaN;-1.0701381539;-2.2468918986;-0.0716804311;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.0800165975;NaN;-1.0701381539;-2.2469412061;-0.0895100333;-1.9972330911;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.0900165929;NaN;-1.0879677561;-2.2647215008;-0.0894656688;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.1000165883;NaN;-1.0701381539;-2.2647215008;-0.0716804311;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.1100165837;NaN;-1.0701381539;-2.2468918986;-0.0717247711;-1.9794922057;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.1200165792;NaN;-1.0701381539;-2.2468918986;-0.0716804311;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.1300165746;NaN;-1.0701381539;-2.2646722614;-0.0895100333;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.1400165700;NaN;-1.0523774679;-2.2647215008;-0.0894657301;-1.9794478657;NaN;0.0429917779;0.1406493015;-0.0001946248;0.1077575742
36.1500165654;NaN;-1.0523774489;-2.2468918986;-0.0716804311;-1.9794478657;NaN;0.0429917779;0.1396484749;-0.0001946248;0.1077575742
36.1600165609;NaN;-1.0523085517;-2.2468918986;-0.0716804311;-1.9616625423;NaN;0.0429898468;0.1396484749;-0.0001946248;0.1077575742
36.1700165563;NaN;-1.0700692948;-2.2468918986;-0.0716804311;-1.9794478657;NaN;0.0419922780;0.1396484749;-0.0001946248;0.1077575742
36.1800165517;NaN;-1.0700693138;-2.2468918986;-0.0895100333;-1.9616625179;NaN;0.0419922780;0.1396484749;-0.0001946248;0.1077575742
36.1900165472;NaN;-1.0700693327;-2.2291114544;-0.0716804311;-1.9794036235;NaN;0.0419922780;0.1396484749;-0.0001946248;0.1077575742
36.2000165426;NaN;-1.0523085517;-2.2468918986;-0.0717246611;-1.9794478657;NaN;0.0419922780;0.1396484749;-0.0001946248;0.1077575742
36.2100165380;NaN;-1.0523773350;-2.2291114273;-0.0716804311;-1.9794478657;NaN;0.0419922780;0.1396484749;-0.0001946248;0.1077575742
36.2200165335;NaN;-1.0700693896;-2.2468918986;-0.0716804311;-1.9794036601;NaN;0.0419922780;0.1396484749;-0.0001946248;0.1077572990
36.2300165289;NaN;-1.0523085517;-2.2646723970;-0.0717246246;-1.9794036723;NaN;0.0419922780;0.1396484749;-0.0001946248;0.1067573772
36.2400165244;NaN;-1.0523085517;-2.2468918986;-0.0894658521;-1.9616624448;NaN;0.0419903511;0.1396484749;-0.0001946248;0.1067573772
36.2500165198;NaN;-1.0523085517;-2.2468918986;-0.0716804311;-1.9616182635;NaN;0.0409927775;0.1396484749;-0.0001946248;0.1067573772
36.2600165153;NaN;-1.0700694653;-2.2468918986;-0.0717245881;-1.9616182635;NaN;0.0409927775;0.1396484749;-0.0001946248;0.1067573772
36.2700165107;NaN;-1.0523085517;-2.2468918986;-0.0716804311;-1.9616182635;NaN;0.0409927775;0.1396484749;-0.0001946248;0.1067573772
36.2800165062;NaN;-1.0523085517;-2.2468428623;-0.0894659007;-1.9616623962;NaN;0.0409927775;0.1396484749;-0.0001946248;0.1067573772
36.2900165017;NaN;-1.0523085517;-2.2468428758;-0.0716804311;-1.9616182635;NaN;0.0409927775;0.1396484749;-0.0001946248;0.1067573772
36.3000164971;NaN;-1.0523085517;-2.2468428893;-0.0716804311;-1.9616182635;NaN;0.0409927775;0.1396484749;-0.0001946248;0.1067573772
36.3100164926;NaN;-1.0345475438;-2.2468918986;-0.0894659370;-1.9616182635;NaN;0.0409908543;0.1396484749;-0.0001946248;0.1067573772
36.3200164880;NaN;-1.0344789495;-2.2468429162;-0.0717245153;-1.9616182635;NaN;0.0399932764;0.1396484749;-0.0001946248;0.1067573772
36.3300164835;NaN;-1.0344789495;-2.2290622964;-0.0717245032;-1.9616182635;NaN;0.0399932764;0.1396484749;-0.0001946248;0.1067573772
36.3400164790;NaN;-1.0344789495;-2.2468918986;-0.0716804311;-1.9616182635;NaN;0.0399932764;0.1386476569;-0.0001946248;0.1067573772
36.3500164745;NaN;-1.0344789495;-2.2290622964;-0.0716804311;-1.9437886613;NaN;0.0399932764;0.1386476569;-0.0001946248;0.1067573772
36.3600164699;NaN;-1.0344789495;-2.2290622964;-0.0716804311;-1.9615742277;NaN;0.0399932764;0.1386476569;-0.0001946248;0.1067573772
36.3700164654;NaN;-1.0344789495;-2.2291112116;-0.0717244549;-1.9437886613;NaN;0.0399932764;0.1386476569;-0.0001946248;0.1067573772
36.3800164609;NaN;-1.0166493473;-2.2468918986;-0.0895100333;-1.9615155777;NaN;0.0399897130;0.1386476569;-0.0001946248;0.1067554582
36.3900329038;NaN;-1.0344789495;-2.2290622964;-0.0717244307;-1.9438326609;NaN;0.0389937748;0.1386476569;-0.0001946248;0.1057571862
36.4000164519;NaN;-1.0344789495;-2.2468918986;-0.0717244187;-1.9437886613;NaN;0.0389937748;0.1386476569;-0.0001946248;0.1057571862
