Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run1;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run2;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run3;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run4;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run5
5.1901140684;-12.4074003467;-6.2125757497;-10.4159032068;-8.3548252726;-6.2528048647;-2.4010640537;-1.3520175214;-2.1636394096;-1.8357747306;-1.4177828495;0.0652419748;-0.1322037663;-0.0810100579;-0.1161540045;-0.1381871244
5.2001138520;-12.4519413304;-6.2906596027;-10.2260344663;-8.1571207479;-6.2453253586;-2.4256876586;-1.3643819811;-2.1409711002;-1.8019282603;-1.4136613481;0.0672535214;-0.1312017503;-0.0830224526;-0.1176603476;-0.1381871244
5.2101136364;-12.5707098530;-6.3796629579;-10.0822767056;-8.0245938424;-6.2595590582;-2.4442344825;-1.3788072295;-2.1182716243;-1.7677273474;-1.4116006342;0.0682592729;-0.1301883688;-0.0850348036;-0.1191713847;-0.1381871244
5.2201134216;-12.6395077167;-6.4794953474;-9.8962053399;-7.8339687885;-6.3387304503;-2.4627463129;-1.3933257977;-2.0894210078;-1.7244516137;-1.4096176855;0.0682592729;-0.1281843363;-0.0880532648;-0.1231825773;-0.1381871244
5.2301132075;-12.6205362229;-6.5955459521;-9.6754151187;-7.5994494616;-6.4006651264;-2.4730151252;-1.4139332356;-2.0626311775;-1.6812146866;-1.4137391877;0.0682592729;-0.1261803037;-0.0910716609;-0.1261923239;-0.1381871244
5.2401129944;-12.6014718782;-6.6963562249;-9.5289449474;-7.3255355484;-6.4960253293;-2.4771017064;-1.4324798874;-2.0337495686;-1.6379388739;-1.4178994269;0.0682592729;-0.1241762709;-0.0930838817;-0.1292038846;-0.1371832585
5.2501127820;-12.5200559681;-6.8611227341;-9.3569781167;-7.0998494700;-6.5720357449;-2.4790928336;-1.4531337253;-2.0007464990;-1.5988232979;-1.4240816447;0.0682592729;-0.1221722379;-0.0961021484;-0.1332148720;-0.1371832585
5.2601125704;-12.4039457470;-7.0201500526;-9.1595146266;-6.9514011112;-6.6619818230;-2.4728758032;-1.4799697542;-1.9657445022;-1.5617297705;-1.4323632423;0.0672536294;-0.1201682047;-0.0991203507;-0.1362244574;-0.1351756124
5.2701123596;-12.2629422589;-7.2227693122;-8.9164826387;-6.6684539884;-6.7412185849;-2.4625373270;-1.5088663997;-1.9306499416;-1.5245977213;-1.4426284451;0.0662480073;-0.1181529336;-0.1021384889;-0.1392321319;-0.1341718107
5.2801121495;-12.1517093449;-7.3067519758;-8.7673000568;-6.4738071223;-6.8226717032;-2.4481120069;-1.5397775256;-1.8915263078;-1.4875811560;-1.4530091351;0.0642368057;-0.1151468835;-0.1051565632;-0.1412421593;-0.1331680302
5.2901119403;-12.0453760332;-7.5845173088;-8.5682091203;-6.2900721433;-6.9446530868;-2.4336521478;-1.5727494419;-1.8544326442;-1.4546091252;-1.4674727387;0.0622256465;-0.1121520290;-0.1081745739;-0.1452510261;-0.1311605116
5.3001117318;-11.8988274787;-7.7965051189;-8.3468764170;-6.1180452859;-7.0331863987;-2.4150363668;-1.6036605729;-1.8173389788;-1.4237361846;-1.4860194715;0.0592089711;-0.1101368201;-0.1111925212;-0.1472572749;-0.1291530351
5.3101115242;-11.7323039970;-8.0098883383;-8.1179489642;-5.9862831030;-7.1616798079;-2.3882121000;-1.6366324943;-1.7802758983;-1.3928630997;-1.5045662057;0.0571978962;-0.1071307692;-0.1132044440;-0.1492616450;-0.1271456006
5.3201113173;-11.5342622357;-8.2333811216;-7.7894418867;-5.8934910022;-7.2724062005;-2.3572663838;-1.6696502134;-1.7473037478;-1.3681340719;-1.5272726794;0.0541813468;-0.1041247181;-0.1162222653;-0.1502665748;-0.1261419043
5.3301111111;-11.3102085392;-8.4528960734;-7.6250441791;-5.7737473690;-7.3988322648;-2.3221992174;-1.7066979200;-1.7122708080;-1.3455039223;-1.5499409211;0.0501593644;-0.1011297799;-0.1177297072;-0.1522708820;-0.1231308779
5.3401109057;-11.0531245195;-8.6161657404;-7.4216042100;-5.6778043537;-7.5540738359;-2.2809155927;-1.7396698488;-1.6793290718;-1.3269952061;-1.5747079740;0.0461374653;-0.0991035602;-0.1192398998;-0.1532739368;-0.1211235685
5.3501107011;-10.8236049916;-8.8309233184;-7.2874839547;-5.6165839090;-7.7301961350;-2.2397346882;-1.7768544402;-1.6504480743;-1.3126079241;-1.6014977242;0.0421156490;-0.0951176356;-0.1222501342;-0.1542769743;-0.1191163005
5.3601104972;-10.5247725865;-8.9824181488;-7.0662416711;-5.5801996765;-7.8758483702;-2.1964246800;-1.8138568649;-1.6174759172;-1.3002812891;-1.6303103819;0.0380939154;-0.0931025491;-0.1242599728;-0.1552781678;-0.1171090737
5.3701102941;-10.2902663396;-9.1944076735;-6.9306004345;-5.5899972351;-8.0449905942;-2.1489932191;-1.8468288012;-1.5845340086;-1.2920382773;-1.6551150428;0.0340722640;-0.0900964968;-0.1272701109;-0.1552781678;-0.1140982951
5.3801100917;-9.8267676290;-9.3313622304;-6.7786692849;-5.6561591611;-8.2244503249;-2.0995010927;-1.8798007400;-1.5556833682;-1.2858937960;-1.6859885612;0.0300506946;-0.0871014558;-0.1292780524;-0.1552781678;-0.1120911503
5.3901098901;-9.5886179802;-9.6147156344;-6.6511838568;-5.7071971193;-8.4046691096;-2.0458875122;-1.9147430504;-1.5247719388;-1.2838330773;-1.7127783186;0.0260292070;-0.0850864294;-0.1312859598;-0.1552781678;-0.1090804942
5.4001096892;-9.2680110497;-9.8206528261;-6.5399013592;-5.7923885193;-8.5797982410;-1.9882201673;-1.9395622615;-1.5000729556;-1.2818475695;-1.7416288655;0.0210024491;-0.0820803765;-0.1332938334;-0.1552781678;-0.1070734308
5.4101094891;-8.8980382467;-9.9683109955;-6.4309347738;-5.8802665596;-8.7772623604;-1.9325797002;-1.9724891630;-1.4753738614;-1.2859690765;-1.7725777390;0.0159757926;-0.0790852746;-0.1352998612;-0.1552763577;-0.1050664079
5.4201092896;-8.6192024392;-10.1487702180;-6.3311130610;-5.9432436992;-8.9124159955;-1.8769055082;-2.0034004055;-1.4568570200;-1.2942870968;-1.8034515400;0.0109492371;-0.0770812390;-0.1364449516;-0.1542734391;-0.1020559339
5.4301090909;-8.2855759379;-10.2451050263;-6.2399710799;-6.0690619460;-9.1531229861;-1.8212650965;-2.0322059814;-1.4383400688;-1.3066516192;-1.8323394929;0.0069280732;-0.0750772033;-0.1393191001;-0.1532687337;-0.1000489915
5.4401088929;-7.8911914397;-10.3982725381;-6.1883419980;-6.1477453159;-9.2623434875;-1.7635638939;-2.0569349463;-1.4238848508;-1.3232497170;-1.8653115545;0.0019017185;-0.0730731675;-0.1393191001;-0.1512647638;-0.0980420891
5.4501086957;-7.6405647022;-10.4996926597;-6.1465679970;-6.2486929302;-9.4385368204;-1.7058962274;-2.0795584064;-1.4094893653;-1.3459179769;-1.8961855646;-0.0021192853;-0.0710800035;-0.1403247748;-0.1502583012;-0.0950317953
5.4601084991;-7.3519642166;-10.5617084948;-6.0988267029;-6.3881477961;-9.5465628865;-1.6502557459;-2.1021820298;-1.3992153468;-1.3706098277;-1.9229381358;-0.0071454405;-0.0700779854;-0.1403247748;-0.1472515393;-0.0930249724
5.4701083032;-6.7855353097;-10.7495590314;-6.1761877554;-6.7186700541;-9.8759897571;-1.5411313221;-2.1392461820;-1.3889709255;-1.4180298890;-1.9702615887;-0.0121623584;-0.0670827247;-0.1403247748;-0.1432438053;-0.0900166057
5.4900900901;-6.7817682327;-10.7499703697;-6.1764596135;-6.7211841275;-9.8781238363;-1.5404578603;-2.1394528374;-1.3889709255;-1.4183921935;-1.9705203776;-0.0161830455;-0.0670827247;-0.1403247748;-0.1432060943;-0.0899932396
5.4902154399;-6.5029797053;-10.8001441660;-6.2121512493;-6.9100243921;-9.9782954478;-1.4895499457;-2.1557171513;-1.3889709255;-1.4469689656;-1.9909059306;-0.0191985608;-0.0670719308;-0.1403247748;-0.1402318196;-0.0880081129
5.5001077199;-6.1991897204;-10.8537854377;-6.3010528789;-7.1270334375;-10.1014667674;-1.4400917564;-2.1680373209;-1.3910612586;-1.4778802510;-2.0115134763;-0.0232191694;-0.0660806870;-0.1403247748;-0.1382244661;-0.0870047802
5.5101075269;-5.9263212162;-10.8612198855;-6.3932854844;-7.3814406956;-10.1973663729;-1.3906667437;-2.1762360745;-1.3931219934;-1.5108891917;-2.0321210232;-0.0262345673;-0.0660806870;-0.1403247748;-0.1347929651;-0.0849981539
5.5201073345;-5.6561651225;-10.8215635833;-6.4654462144;-7.6363236545;-10.2733485940;-1.3453631853;-2.1803575710;-1.3972729560;-1.5705852036;-2.0506309838;-0.0302550199;-0.0660806870;-0.1393192379;-0.1291941847;-0.0839948602
5.5301071429;-5.4304925623;-10.7682845042;-6.5337953595;-7.7839598412;-10.3606647962;-1.3062088089;-2.1823301180;-1.4055160020;-1.5962576763;-2.0670802890;-0.0322652073;-0.0660806870;-0.1373082029;-0.1276887703;-0.0829915859
5.5401069519;-5.2102448233;-10.6879251687;-6.6124733717;-7.9818708969;-10.4213801526;-1.2670874324;-2.1823301964;-1.4158785061;-1.6242674142;-2.0815056070;-0.0352804305;-0.0660806870;-0.1363027048;-0.1261789374;-0.0829915859
5.5501067616;-5.0632321699;-10.6000956381;-6.7030529717;-8.1787975354;-10.4680537567;-1.2321204553;-2.1781647747;-1.4323938825;-1.6654825173;-2.0938335343;-0.0372905408;-0.0660806870;-0.1352972259;-0.1217466703;-0.0819883501
5.5601065719;-4.9569056752;-10.5387465506;-6.8321168947;-8.3626968884;-10.5157228017;-1.2033027209;-2.1740433550;-1.4509407124;-1.7210865981;-2.1020765553;-0.0393006127;-0.0660913470;-0.1332863065;-0.1161483342;-0.0809851334
5.5701063830;-4.7838538802;-10.4589330803;-6.9444372247;-8.5499404350;-10.4885775676;-1.1785407908;-2.1658003593;-1.4715775102;-1.7664233459;-2.1102831028;-0.0403056295;-0.0670933658;-0.1312754254;-0.1131349706;-0.0809851334
5.5801061947;-4.7334030434;-10.3516401620;-7.0859840533;-8.7913992977;-10.4375603197;-1.1538772815;-2.1554091921;-1.4963066536;-1.8076057517;-2.1143682041;-0.0423156250;-0.0681060070;-0.1292645824;-0.1101216642;-0.0809851334
5.5901060071;-4.6607104399;-10.2983281015;-7.2086236335;-9.0511291874;-10.3935657642;-1.1353959028;-2.1389231986;-1.5189459339;-1.8467601983;-2.1123074164;-0.0423156250;-0.0700994414;-0.1272537775;-0.1061039982;-0.0809851334
5.6001058201;-4.6504032797;-10.1696459335;-7.3605431125;-9.2664838862;-10.2959344330;-1.1230640025;-2.1223936662;-1.5395825804;-1.8838865124;-2.1123074164;-0.0423156250;-0.0711120453;-0.1242376268;-0.1030908054;-0.0809851334
5.6101056338;-4.6851221351;-10.0580957321;-7.5226857969;-9.4916462034;-10.2113273852;-1.1148209664;-2.1038469592;-1.5643117270;-1.9208823297;-2.1102104109;-0.0423156250;-0.0731055172;-0.1222268974;-0.1000776692;-0.0819882553
5.6201054482;-4.7681218989;-9.9591703825;-7.7006471843;-9.6956439913;-10.1478627934;-1.1087037951;-2.0832394632;-1.5890697980;-1.9518262840;-2.1060527449;-0.0423156250;-0.0741180841;-0.1202162056;-0.0980689493;-0.0819882553
5.6301052632;-4.8560040016;-9.8104314119;-7.8763596100;-9.9370150059;-10.0897783497;-1.1107970646;-2.0626319659;-1.6179204716;-1.9775002971;-2.0978097206;-0.0423156250;-0.0761221225;-0.1172002242;-0.0965637949;-0.0829913397
5.6401050788;-4.9357488727;-9.6406469467;-8.0039312994;-10.1236219990;-10.0371539537;-1.1149510083;-2.0399636795;-1.6467999686;-2.0033738891;-2.0874698804;-0.0423156250;-0.0781261611;-0.1151896072;-0.0950560367;-0.0839944055
5.6501048951;-5.0453302601;-9.4943141389;-8.2430420548;-10.3378264920;-9.9541600392;-1.1231940460;-2.0172090761;-1.6797721697;-2.0363100248;-2.0751053427;-0.0403058926;-0.0801406924;-0.1121737375;-0.0920501262;-0.0849974527
5.6601047120;-5.1733560394;-9.3007508850;-8.3348494143;-10.4621720168;-9.8891086531;-1.1356555956;-1.9884016570;-1.7127443723;-2.0672214020;-2.0627049021;-0.0393010449;-0.0831362763;-0.1101631947;-0.0900450605;-0.0860004815
5.6701045296;-5.2916171406;-9.1579881291;-8.5463567187;-10.6301949640;-9.8001237378;-1.1562631918;-1.9635866384;-1.7436271167;-2.0960361533;-2.0462188501;-0.0372913864;-0.0851507713;-0.1071474360;-0.0880400255;-0.0880065022
5.6801043478;-5.4489369542;-9.0072240742;-8.7736063396;-10.7311842061;-9.7338487305;-1.1789637766;-1.9327612860;-1.7745672062;-2.1207294551;-2.0297327972;-0.0342769538;-0.0881463921;-0.1041317325;-0.0860350211;-0.0900124861
5.6901041667;-5.6035443573;-8.8584464540;-8.9526864542;-10.8352926519;-9.6453614215;-1.2037250384;-1.9038249870;-1.8075394129;-2.1434335256;-2.0132110279;-0.0322673688;-0.0901504313;-0.1021213002;-0.0840300473;-0.0910154598
5.7001039861;-5.8058901865;-8.6342736811;-9.1234896385;-10.9416340756;-9.5119215208;-1.2367614295;-1.8729565488;-1.8404830980;-2.1681269537;-1.9926034596;-0.0282482718;-0.0921648724;-0.1001109044;-0.0820285425;-0.0930213706
5.7101038062;-6.0407849426;-8.4739943118;-9.3573199594;-11.0137541018;-9.3329964721;-1.2738551097;-1.8440633273;-1.8693622550;-2.1866381432;-1.9719958903;-0.0252340036;-0.0951709315;-0.0970953654;-0.0820251098;-0.0950272452
5.7201036269;-6.2968365013;-8.3247506292;-9.4789250094;-11.0892048849;-9.1729812774;-1.3130095794;-1.8131947376;-1.9023060412;-2.2010278810;-1.9514238507;-0.0222197899;-0.0981666250;-0.0950850424;-0.0800236536;-0.0970330835
5.7301034483;-6.5029797053;-8.1133121893;-9.6426835761;-11.1422914285;-9.0438193443;-1.3542886839;-1.7822834354;-1.9311283511;-2.2133569542;-1.9307452787;-0.0182009105;-0.1001706647;-0.0920696120;-0.0800219432;-0.0990388857
5.7401032702;-6.6678942685;-7.9293749103;-9.7609969422;-11.1357629930;-8.9260674215;-1.3995935426;-1.7533904288;-1.9558575113;-2.2215645744;-1.9060161917;-0.0141821032;-0.1021850348;-0.0910644866;-0.0790212393;-0.1010446520
5.7501030928;-6.9570372363;-7.7531999941;-9.9177835924;-11.1080834021;-8.8170120757;-1.4429013514;-1.7204184083;-1.9805866724;-2.2256860892;-1.8812871034;-0.0101633677;-0.1051807822;-0.0880491642;-0.0790212393;-0.1030503824
5.7601029160;-7.2554024000;-7.6189787443;-10.0354651660;-11.0635683320;-8.6483682842;-1.4902671111;-1.6895495184;-2.0052876046;-2.2277468163;-1.8585835142;-0.0061447038;-0.1071951172;-0.0870440746;-0.0790212393;-0.1050560771
5.7701027397;-7.5608198312;-7.4256917091;-10.1711013778;-10.9821988966;-8.4938065390;-1.5356673070;-1.6606989970;-2.0279560283;-2.2297723166;-1.8297681354;-0.0021261112;-0.1101909001;-0.0850339312;-0.0790212393;-0.1070617363
5.7801025641;-7.8819692438;-7.3155873655;-10.2904268553;-10.9056914242;-8.3267277425;-1.5851572134;-1.6318906743;-2.0485917987;-2.2276411948;-1.8050742105;0.0018924104;-0.1121949404;-0.0840288772;-0.0790229351;-0.1090673599
5.7901023891;-8.2687589924;-7.2229773105;-10.3756845023;-10.8237970808;-8.2089066725;-1.6387369933;-1.6071616529;-2.0712320904;-2.2214589515;-1.7843964186;0.0069154738;-0.1141887386;-0.0830238410;-0.0800252724;-0.1110729482
5.8001022147;-8.4521179475;-7.0756470760;-10.4391613518;-10.7369917286;-8.0456706029;-1.6922852329;-1.5803718424;-2.0897509031;-2.2131808726;-1.7576065961;0.0109338540;-0.1152009837;-0.0820188224;-0.0810275950;-0.1130785013
5.8101020408;-8.7830320382;-6.9661323312;-10.5438488017;-10.6371336766;-7.9236574747;-1.7438357724;-1.5577036059;-2.1062090242;-2.2007813369;-1.7329475358;0.0149521638;-0.1172050244;-0.0810138214;-0.0820299029;-0.1150840193
5.8201018676;-9.1117762004;-6.8565897766;-10.6040662484;-10.5465384171;-7.7815604014;-1.7953547717;-1.5351191966;-2.1185736082;-2.1842952723;-1.7123050264;0.0199749635;-0.1191988750;-0.0800088379;-0.0830338806;-0.1170895023
5.8301016949;-9.4030890966;-6.7610717678;-10.6220221657;-10.4326155112;-7.6458454122;-1.8468737733;-1.5165305473;-2.1288216138;-2.1677743374;-1.6875759284;0.0239931334;-0.1202110684;-0.0800088379;-0.0850384383;-0.1190949505
5.8401015228;-9.7171862416;-6.6823625964;-10.6486047259;-10.2904991189;-7.5303666080;-1.8983927772;-1.5001699171;-2.1350039298;-2.1451059669;-1.6670032151;0.0280112337;-0.1221947978;-0.0800088379;-0.0870429669;-0.1200976572
5.8501013514;-9.9857148890;-6.6058811527;-10.5944612684;-10.1271947737;-7.4299261236;-1.9498805068;-1.4898244171;-2.1390976568;-2.1244636313;-1.6484564191;0.0320292646;-0.1222049365;-0.0800088379;-0.0890474667;-0.1221030359
5.8601011804;-10.1799234864;-6.5256762803;-10.5141639523;-9.9974960662;-7.2553676957;-1.9993700043;-1.4795206891;-2.1390976568;-2.0996998363;-1.6278488344;0.0350427359;-0.1232069571;-0.0800088379;-0.0910519377;-0.1231057081
5.8701010101;-10.5178898446;-6.4714665089;-10.4636683949;-9.8189932677;-7.1647695938;-2.0508578436;-1.4671977348;-2.1390699487;-2.0729100040;-1.6072412487;0.0390606288;-0.1241988732;-0.0800088379;-0.0930580503;-0.1251110180
5.8801008403;-10.7191507096;-6.4416983405;-10.3742086753;-9.6519491264;-7.1071809945;-2.0961323074;-1.4630762988;-2.1370092075;-2.0440593827;-1.5887290268;0.0420739969;-0.1242089608;-0.0800088379;-0.0960646709;-0.1261136558
5.8901006711;-10.9887643212;-6.4434538788;-10.2977336869;-9.4616689870;-6.9971027663;-2.1373475406;-1.4548747098;-2.1349208508;-2.0131134532;-1.5722429566;0.0450873137;-0.1252009109;-0.0810137003;-0.0990695842;-0.1271162765
5.9001005025;-11.1623585982;-6.5031375513;-10.2336975676;-9.3551447449;-6.9575080527;-2.1785317603;-1.4507532036;-2.1287385800;-1.9801413114;-1.5557568858;0.0481005794;-0.1252009109;-0.0820185457;-0.1014989711;-0.1281188802
5.9101003344;-11.3869461942;-6.5541822285;-10.1518056985;-9.0428809717;-6.8951924638;-2.2135337222;-1.4487337695;-2.1204955212;-1.9327711771;-1.5414004094;0.0501093891;-0.1252009109;-0.0830233740;-0.1070936751;-0.1291214669
5.9201001669;-11.4965275816;-6.6290606863;-10.0763580657;-8.8340253571;-6.8870208778;-2.2444451252;-1.4507945572;-2.1101367200;-1.8997989864;-1.5331573732;0.0521181650;-0.1252009109;-0.0840281855;-0.1101051531;-0.1291214669
5.9301000000;-11.6343180390;-6.7098495285;-9.9858164741;-8.7307282653;-6.8560967495;-2.2752948088;-1.4528964921;-2.0936506011;-1.8741206617;-1.5228878382;0.0541269072;-0.1251909072;-0.0860377745;-0.1116095796;-0.1301240199
5.9400998336;-11.7726509785;-6.7906709477;-9.8740940962;-8.5023966679;-6.8316932290;-2.3000239539;-1.4570179992;-2.0771644816;-1.8482869613;-1.5167055320;0.0561356157;-0.1241888861;-0.0870425522;-0.1131164802;-0.1301240199
5.9500996678;-11.8811474017;-6.8584215446;-9.7618730935;-8.3363659385;-6.8322690485;-2.3226307963;-1.4632823156;-2.0606783614;-1.8173071917;-1.5125840133;0.0571399532;-0.1231868650;-0.0890520741;-0.1161211567;-0.1301240199
5.9600995025;-11.9451602914;-6.9235677064;-9.6186756568;-8.0722583181;-6.8561678961;-2.3370253995;-1.4756468383;-2.0421041578;-1.7802476409;-1.5084624945;0.0581442739;-0.1221848438;-0.0900559637;-0.1181269907;-0.1301240199
5.9700993377;-12.0173104128;-6.9963461180;-9.5068749164;-7.9240613726;-6.9245725958;-2.3493899736;-1.4880113616;-2.0214965061;-1.7451465756;-1.5044091006;0.0581442739;-0.1211728850;-0.0910614962;-0.1211332319;-0.1301240199
5.9800991736;-12.0145980022;-7.0776562548;-9.3858591378;-7.6866255517;-7.0135314670;-2.3596325489;-1.5004166933;-1.9988008609;-1.7080869650;-1.5064698321;0.0581442739;-0.1191787636;-0.0930675968;-0.1241394317;-0.1301240199
5.9900990099;-11.9104414360;-7.1635289873;-9.2411786535;-7.4848723350;-7.0981433587;-2.3637235186;-1.5169027261;-1.9740716771;-1.6710272406;-1.5106253019;0.0581442739;-0.1181767422;-0.0950736698;-0.1271439530;-0.1301240199
6.0000988468;-11.8263567080;-7.2915220727;-9.1184324781;-7.3704086085;-7.1485494835;-2.3637235186;-1.5333887599;-1.9472817048;-1.6380211892;-1.5188683411;0.0581442739;-0.1171648323;-0.0970797153;-0.1291496658;-0.1291215833
6.0100986842;-11.6918879514;-7.4217252788;-8.9515392789;-7.1593830655;-7.1876259850;-2.3616018209;-1.5499154012;-1.9204917315;-1.6009951889;-1.5271113807;0.0571400359;-0.1151607894;-0.0990857335;-0.1321541102;-0.1281191631
6.0200985222;-11.5958583973;-7.6130492978;-8.8178847480;-6.9993508413;-7.2516050252;-2.3512675771;-1.5705634857;-1.8937017574;-1.5762661245;-1.5353544207;0.0561358142;-0.1131567464;-0.1010917243;-0.1341581338;-0.1271167593
6.0300983607;-11.5145224956;-7.7329624581;-8.6271668693;-6.8404035814;-7.3020558619;-2.3409334325;-1.5932317525;-1.8689455876;-1.5494762711;-1.5436311891;0.0551316089;-0.1111527032;-0.1030993160;-0.1361621302;-0.1261143717
6.0400981997;-11.4298673669;-7.8658507882;-8.4950901335;-6.7085804272;-7.3910229289;-2.3244473291;-1.6179608084;-1.8400948681;-1.5227200895;-1.5539012894;0.0531232308;-0.1091486600;-0.1061065954;-0.1381660996;-0.1251120004
6.0500980392;-11.2628338902;-7.9977267856;-8.2619852638;-6.6006264862;-7.4789050317;-2.3038093933;-1.6427302073;-1.8112979365;-1.5000853722;-1.5642387362;0.0511148851;-0.1071446167;-0.1083950688;-0.1401684207;-0.1241096453
6.0600978793;-11.1261152363;-8.1458682392;-8.1349144577;-6.4503589401;-7.5841465622;-2.2831715555;-1.6695199877;-1.7865418522;-1.4794442054;-1.5786640860;0.0491065717;-0.1051405732;-0.1121275795;-0.1411719970;-0.1231073063
6.0700977199;-10.9482491679;-8.3306689920;-7.9207510557;-6.3472873381;-7.6508718624;-2.2584122397;-1.6963097697;-1.7597250667;-1.4589036731;-1.5931564538;0.0460941500;-0.1031365297;-0.1141367074;-0.1431742697;-0.1211026605
6.0800975610;-10.7437891873;-8.4339289449;-7.8175481740;-6.2876143053;-7.7620806962;-2.2295615542;-1.7230995532;-1.7329618944;-1.4424175889;-1.6116698170;0.0430817765;-0.1011324861;-0.1161458031;-0.1441762006;-0.1190980468
6.0900974026;-10.5635926463;-8.6095450266;-7.6922397497;-6.2306536832;-7.8640673339;-2.1965592321;-1.7499294183;-1.7082059819;-1.4280256919;-1.6281893020;0.0400694510;-0.0991186980;-0.1191593987;-0.1451781182;-0.1180957559
6.1000972447;-10.1386990615;-8.8958683183;-7.4747711471;-6.1325866768;-8.0814649084;-2.1223779324;-1.8034226804;-1.6588340790;-1.4054038736;-1.6693447633;0.0360596328;-0.0941215282;-0.1221696952;-0.1461784144;-0.1150905530
6.1200809061;-10.1360922618;-8.8970634518;-7.4738218061;-6.1329407585;-8.0827352890;-2.1219125329;-1.8037476649;-1.6586011899;-1.4053108694;-1.6695307717;0.0330474505;-0.0940989539;-0.1221826198;-0.1461897000;-0.1150695797
6.1201935484;-9.8725743294;-9.0620585894;-7.3695118501;-6.1557911512;-8.1570076765;-2.0810964539;-1.8323194895;-1.6381666952;-1.3971475994;-1.6858905502;0.0290312073;-0.0921142728;-0.1231773986;-0.1471802949;-0.1130844604
6.1300967742;-9.6268210005;-9.2084987524;-7.2192508408;-6.2084119164;-8.3289745072;-2.0378203935;-1.8590694583;-1.6134640474;-1.3909985282;-1.7085921325;0.0250150273;-0.0901102286;-0.1251863353;-0.1471802949;-0.1110800054
6.1400966184;-9.3994394891;-9.3685516500;-7.0935123691;-6.2669999849;-8.4266212881;-1.9966051192;-1.8817377391;-1.5949171713;-1.3890040571;-1.7312273457;0.0220029396;-0.0881061844;-0.1271952404;-0.1471802949;-0.1090755819
6.1500964630;-9.1233576473;-9.5041091932;-7.0228189136;-6.3434899633;-8.5530196211;-1.9532992850;-1.9064271148;-1.5743095068;-1.3910317132;-1.7518349571;0.0179868854;-0.0861021400;-0.1281996772;-0.1471786998;-0.1070711897
6.1600963082;-8.7540198390;-9.6061512804;-6.9349756948;-6.4264897270;-8.6951499354;-1.9079624799;-1.9270346740;-1.5537282619;-1.3951863141;-1.7724755947;0.0139708938;-0.0841077305;-0.1292040984;-0.1461784668;-0.1060690092
6.1700961538;-8.6042059198;-9.7070318444;-6.8741189563;-6.5100319728;-8.8047313228;-1.8605648854;-1.9476422341;-1.5393292951;-1.4034623848;-1.7950779974;0.0099549646;-0.0830960887;-0.1302085040;-0.1461768768;-0.1040646794
6.1800960000;-8.3806461165;-9.8333918036;-6.7868503954;-6.5859794690;-8.9191950492;-1.8131376612;-1.9682497953;-1.5269646951;-1.4117383503;-1.8136248762;0.0059390976;-0.0810920440;-0.1312128941;-0.1451734896;-0.1030625300
6.1900958466;-8.0373699817;-9.9244940085;-6.7483136199;-6.6803713572;-9.0488482749;-1.7637089036;-1.9867571289;-1.5166608825;-1.4241357865;-1.8342654109;0.0029272438;-0.0790975882;-0.1312128941;-0.1431715011;-0.1010582621
6.2000956938;-7.8669422061;-9.9869346099;-6.7075714972;-6.7785606202;-9.1426976810;-1.7162817705;-2.0053039672;-1.5063833216;-1.4426498516;-1.8569666292;-0.0010884995;-0.0780955657;-0.1322172532;-0.1421681448;-0.0990540251
6.2100955414;-7.5503596586;-10.0727138412;-6.7059034441;-6.9168935597;-9.2517365862;-1.6668529152;-2.0197292309;-1.4981402542;-1.4591687598;-1.8796022183;-0.0051041811;-0.0770935433;-0.1322172532;-0.1401662026;-0.0980519219
6.2200953895;-7.3591480737;-10.1507086718;-6.7448694592;-7.0253899829;-9.3510108134;-1.6194553124;-2.0341152422;-1.4919841429;-1.4756875645;-1.9002098355;-0.0091198014;-0.0760915207;-0.1322172532;-0.1391628769;-0.0960477463
6.2300952381;-7.0846940296;-10.1989980517;-6.7893883991;-7.1469059768;-9.4730692895;-1.5741184957;-2.0464797819;-1.4878626090;-1.4983559702;-1.9207521353;-0.0121314708;-0.0750990263;-0.1322172532;-0.1371594058;-0.0950456737
6.2400950872;-6.7463825339;-10.2391467397;-6.8316785293;-7.2771016846;-9.5457618930;-1.5288110241;-2.0567444056;-1.4858018626;-1.5210243768;-1.9331167067;-0.0151430943;-0.0750895132;-0.1322172532;-0.1351559601;-0.0940436164
6.2500949367;-6.5514679966;-10.2596752135;-6.8756028848;-7.4138071778;-9.6526308699;-1.4875957332;-2.0649874329;-1.4837671608;-1.5457861278;-1.9454812785;-0.0181546723;-0.0740969886;-0.1322172532;-0.1331509697;-0.0930415742
