Time (s);Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3
8.9600000000;-1.5871966175;-1.3910709934;-1.4802190043
8.9700000000;-1.5871966175;-1.3732413912;-1.4980287958
8.9800000000;-1.5871371194;-1.3910709934;-1.4802387930
8.9900000000;-1.5337474322;-1.3732413912;-1.4802190043
9.0000000000;-1.5693274380;-1.3732413912;-1.4980288617
9.0100000000;-1.5336880442;-1.3732413912;-1.4802387274
9.0200000000;-1.5158782087;-1.3732413912;-1.4802190043
9.0300000000;-1.5158782087;-1.3910709934;-1.4802190043
9.0400000000;-1.5158585075;-1.3910709934;-1.4802190043
9.0500000000;-1.4980486065;-1.3910709934;-1.4802190043
9.0600000000;-1.4980682643;-1.3732413912;-1.4802190043
9.0700000000;-1.5158782087;-1.3910709934;-1.4802190043
9.0800000000;-1.5158782087;-1.3732413912;-1.4802190043
9.0900000000;-1.5158782087;-1.3732413912;-1.4802190043
9.1000000000;-1.5158586373;-1.3554117890;-1.4802190043
9.1100000000;-1.4980290566;-1.3732413912;-1.4980290993
9.1200000000;-1.4802190043;-1.3732413912;-1.4980486065
9.1300000000;-1.4802190043;-1.3732413912;-1.4802384690
9.1400000000;-1.4802190043;-1.3554117890;-1.4802190043
9.1500000000;-1.4802190043;-1.3732413912;-1.4624088244
9.1600000000;-1.4802190043;-1.3910709934;-1.4623894021
9.1700000000;-1.4802190043;-1.3910709934;-1.4623894021
9.1800000000;-1.4802190043;-1.3910709934;-1.4801996454
9.1900000000;-1.4802190043;-1.3732413912;-1.4802190043
9.2000000000;-1.4802190043;-1.3732413912;-1.4802190043
9.2100000000;-1.4801996664;-1.3732413912;-1.4802190043
9.2200000000;-1.4623894021;-1.3732413912;-1.4624086774
9.2300000000;-1.4623894021;-1.3910709934;-1.4623894021
9.2400000000;-1.4623894021;-1.3910709934;-1.4623894021
9.2500000000;-1.4623894021;-1.3910709934;-1.4623894021
9.2600000000;-1.4623894021;-1.3732413912;-1.4801998121
9.2700000000;-1.4623894021;-1.3732413912;-1.4624085738
9.2800000000;-1.4624085944;-1.3732413912;-1.4801998533
9.2900000000;-1.4801998327;-1.3910709934;-1.4624085326
9.3000000000;-1.4623894021;-1.3910709934;-1.4801998943
9.3100000000;-1.4623894021;-1.3732413912;-1.4624084917
9.3200000000;-1.4623894021;-1.3910709934;-1.4623894021
9.3300000000;-1.4623703127;-1.3910709934;-1.4623894021
9.3400000000;-1.4445788690;-1.3910709934;-1.4623894021
9.3500000000;-1.4623703534;-1.3910709934;-1.4623894021
9.3600000000;-1.4445598000;-1.3732413912;-1.4802000165
9.3700000000;-1.4445598000;-1.3732413912;-1.4802190043
9.3800000000;-1.4445598000;-1.3732413912;-1.4802190043
9.3900000000;-1.4445598000;-1.3910709934;-1.4802190043
9.4000000000;-1.4445598000;-1.3732413912;-1.4802190043
9.4100000000;-1.4445598000;-1.3732413912;-1.4624082895
9.4200000000;-1.4445598000;-1.3732413912;-1.4802001370
9.4300000000;-1.4445598000;-1.3732413912;-1.4802190043
9.4400000000;-1.4445598000;-1.3732413912;-1.4624082296
9.4500000000;-1.4445598000;-1.3732413912;-1.4623894021
9.4600000000;-1.4445598000;-1.3732413912;-1.4802002165
9.4700000000;-1.4445409924;-1.3732413912;-1.4624081702
9.4800000000;-1.4267301978;-1.3732413912;-1.4802002561
9.4900000000;-1.4267301978;-1.3732413912;-1.4802190043
9.5000000000;-1.4267301978;-1.3732413912;-1.4802190043
9.5100000000;-1.4267489263;-1.3910709934;-1.4624080915
9.5200000000;-1.4445598000;-1.3732413912;-1.4623894021
9.5300000000;-1.4445598000;-1.3732413912;-1.4623894021
9.5400000000;-1.4445411302;-1.3910709934;-1.4623894021
9.5500000000;-1.4267301978;-1.3910709934;-1.4623894021
9.5600000000;-1.4267488285;-1.3910709934;-1.4623894021
9.5700000000;-1.4445598000;-1.3910709934;-1.4623894021
9.5800000000;-1.4445598000;-1.3732413912;-1.4802004511
9.5900000000;-1.4445412275;-1.3910709934;-1.4624079361
9.6000000000;-1.4267301978;-1.3910709934;-1.4623894021
9.6100000000;-1.4267301978;-1.3910709934;-1.4802005089
9.6200000000;-1.4267301978;-1.3910709934;-1.4802190043
9.6300000000;-1.4267301978;-1.3910709934;-1.4624078593
9.6400000000;-1.4267301978;-1.3732413912;-1.4802005663
9.6500000000;-1.4267301978;-1.3732413912;-1.4624078212
9.6600000000;-1.4267301978;-1.3732413912;-1.4623894021
9.6700000000;-1.4267301978;-1.3910709934;-1.4623894021
9.6800000000;-1.4267301978;-1.3910709934;-1.4802006422
9.6900000000;-1.4267301978;-1.3732413912;-1.4802190043
9.7000000000;-1.4267301978;-1.3910709934;-1.4624077265
9.7100000000;-1.4267301978;-1.3732413912;-1.4802006988
9.7200000000;-1.4267301978;-1.3732413912;-1.4624076889
9.7300000000;-1.4267301978;-1.3732413912;-1.4802007363
9.7400000000;-1.4267301978;-1.3910709934;-1.4624076515
9.7500000000;-1.4267484658;-1.3732413912;-1.4802007736
9.7600000000;-1.4445415506;-1.3732413912;-1.4802190043
9.7700000000;-1.4267301978;-1.3732413912;-1.4802190043
9.7800000000;-1.4267301978;-1.3732413912;-1.4624075771
9.7900000000;-1.4267301978;-1.3910709934;-1.4623894021
9.8000000000;-1.4267301978;-1.3910709934;-1.4802008664
9.8100000000;-1.4267301978;-1.3910709934;-1.4624075217
9.8200000000;-1.4267301978;-1.3910709934;-1.4802009032
9.8300000000;-1.4267301978;-1.3910709934;-1.4624074849
9.8400000000;-1.4267482989;-1.3910709934;-1.4623894021
9.8500000000;-1.4445417172;-1.3910709934;-1.4623894021
9.8600000000;-1.4267482622;-1.3910709934;-1.4623894021
9.8700000000;-1.4445417538;-1.3732413912;-1.4623894021
9.8800000000;-1.4267482257;-1.3732413912;-1.4623894021
9.8900000000;-1.4445598000;-1.3732413912;-1.4623894021
9.9000000000;-1.4445598000;-1.3732413912;-1.4802010490
9.9100000000;-1.4445598000;-1.3732413912;-1.4624073394
9.9200000000;-1.4445418447;-1.3732413912;-1.4623894021
9.9300000000;-1.4267301978;-1.3732413912;-1.4623894021
9.9400000000;-1.4267301978;-1.3910709934;-1.4623894021
9.9500000000;-1.4267480990;-1.3910709934;-1.4623894021
9.9600000000;-1.4445419167;-1.3910709934;-1.4623894021
9.9700000000;-1.4267301978;-1.3910709934;-1.4623894021
9.9800000000;-1.4267480452;-1.3732413912;-1.4623894021
9.9900000000;-1.4445598000;-1.3732413912;-1.4623894021
10.0000000000;-1.4445419882;-1.3910709934;-1.4623894021
10.0100000000;-1.4267301978;-1.3910709934;-1.4445775585
10.0200000000;-1.4267301978;-1.3910709934;-1.4623716612
10.0300000000;-1.4267301978;-1.3732413912;-1.4623894021
10.0400000000;-1.4267479386;-1.3732413912;-1.4623894021
10.0500000000;-1.4445598000;-1.3732413912;-1.4623894021
10.0600000000;-1.4445598000;-1.3732413912;-1.4802013338
10.0700000000;-1.4445598000;-1.3910709934;-1.4802190043
10.0800000000;-1.4445598000;-1.3910709934;-1.4624070378
10.0900000000;-1.4445598000;-1.3732413912;-1.4445774182
10.1000000000;-1.4445598000;-1.3732413912;-1.4623718013
10.1100000000;-1.4445598000;-1.3732413912;-1.4623894021
10.1200000000;-1.4445598000;-1.3732413912;-1.4623894021
10.1300000000;-1.4445598000;-1.3910709934;-1.4445773488
10.1400000000;-1.4445598000;-1.3732413912;-1.4445598000
10.1500000000;-1.4445422512;-1.3910709934;-1.4445598000
10.1600000000;-1.4267301978;-1.3910709934;-1.4445598000
10.1700000000;-1.4267301978;-1.3732413912;-1.4445598000
10.1800000000;-1.4267301978;-1.3732413912;-1.4445598000
10.1900000000;-1.4267301978;-1.3910709934;-1.4445598000
10.2000000000;-1.4267301978;-1.3910709934;-1.4445598000
10.2100000000;-1.4267301978;-1.3910709934;-1.4445598000
10.2200000000;-1.4267476265;-1.3910709934;-1.4445598000
10.2300000000;-1.4445423883;-1.3732413912;-1.4445598000
10.2400000000;-1.4267475925;-1.3910709934;-1.4623720413
10.2500000000;-1.4445598000;-1.3732413912;-1.4623894021
10.2600000000;-1.4445598000;-1.3732413912;-1.4623894021
10.2700000000;-1.4445424560;-1.3910709934;-1.4623894021
10.2800000000;-1.4267301978;-1.3910709934;-1.4802017108
10.2900000000;-1.4267475080;-1.3910709934;-1.4980313298
10.3000000000;-1.4445425065;-1.3910709934;-1.4802362644
10.3100000000;-1.4267301978;-1.3910709934;-1.4802190043
10.3200000000;-1.4267301978;-1.3910709934;-1.4980313798
10.3300000000;-1.4267129544;-1.3910709934;-1.4802362144
10.3400000000;-1.4089178222;-1.3910709934;-1.4624065956
10.3500000000;-1.4267474078;-1.3910709934;-1.4445769769
10.3600000000;-1.4445426065;-1.3910709934;-1.4623722418
10.3700000000;-1.4267301978;-1.3910709934;-1.4623894021
10.3800000000;-1.4267301978;-1.3732413912;-1.4445769273
10.3900000000;-1.4267301978;-1.3732413912;-1.4623722912
10.4000000000;-1.4267301978;-1.3910709934;-1.4445768945
10.4100000000;-1.4267301978;-1.3910709934;-1.4623723240
10.4200000000;-1.4267301978;-1.3910709934;-1.4802019425
10.4300000000;-1.4267301978;-1.3910709934;-1.4624064477
10.4400000000;-1.4267301978;-1.3910709934;-1.4623894021
10.4500000000;-1.4267301978;-1.3732413912;-1.4802019913
10.4600000000;-1.4267131685;-1.3910709934;-1.4624063989
10.4700000000;-1.4089176085;-1.3910709934;-1.4623894021
10.4800000000;-1.4267301978;-1.3910709934;-1.4802020399
10.4900000000;-1.4267471783;-1.3910709934;-1.4802190043
10.5000000000;-1.4445428356;-1.3910709934;-1.4624063344
10.5100000000;-1.4267301978;-1.3732413912;-1.4802020882
10.5200000000;-1.4267301978;-1.3732413912;-1.4624063023
10.5300000000;-1.4267301978;-1.3732413912;-1.4623894021
10.5400000000;-1.4267470978;-1.3732413912;-1.4623894021
10.5500000000;-1.4445429159;-1.3910709934;-1.4802021521
10.5600000000;-1.4267470659;-1.3732413912;-1.4624062384
10.5700000000;-1.4445429478;-1.3910709934;-1.4445766203
10.5800000000;-1.4267301978;-1.3910709934;-1.4445598000
10.5900000000;-1.4267470181;-1.3910709934;-1.4623726134
10.6000000000;-1.4445598000;-1.3910709934;-1.4623894021
10.6100000000;-1.4445598000;-1.3732413912;-1.4623894021
10.6200000000;-1.4445598000;-1.3910709934;-1.4802022629
10.6300000000;-1.4445598000;-1.3732413912;-1.4624061279
10.6400000000;-1.4445430586;-1.3910709934;-1.4802022943
10.6500000000;-1.4267469235;-1.3910709934;-1.4624060965
10.6600000000;-1.4445598000;-1.3910709934;-1.4623894021
10.6700000000;-1.4445598000;-1.3910709934;-1.4623894021
10.6800000000;-1.4445598000;-1.3732413912;-1.4623894021
10.6900000000;-1.4445598000;-1.3732413912;-1.4623894021
10.7000000000;-1.4445431523;-1.3732413912;-1.4623894021
10.7100000000;-1.4267301978;-1.3732413912;-1.4445764011
10.7200000000;-1.4267468143;-1.3910709934;-1.4445598000
10.7300000000;-1.4445431988;-1.3910709934;-1.4445598000
10.7400000000;-1.4267301978;-1.3910709934;-1.4623728473
10.7500000000;-1.4267467680;-1.3910709934;-1.4445763395
10.7600000000;-1.4445266902;-1.3910709934;-1.4623728779
10.7700000000;-1.4089005956;-1.3910709934;-1.4623894021
10.7800000000;-1.4089171197;-1.3910709934;-1.4445762936
10.7900000000;-1.4267301978;-1.3910709934;-1.4623729238
10.8000000000;-1.4267466914;-1.3910709934;-1.4623894021
10.8100000000;-1.4445598000;-1.3910709934;-1.4623894021
10.8200000000;-1.4445433368;-1.3910709934;-1.4623894021
10.8300000000;-1.4267301978;-1.3910709934;-1.4445762176
10.8400000000;-1.4267301978;-1.4089005956;-1.4445598000
10.8500000000;-1.4267301978;-1.3910709934;-1.4445598000
10.8600000000;-1.4267137952;-1.3910709934;-1.4445598000
10.8700000000;-1.4089169831;-1.3910709934;-1.4445598000
10.8800000000;-1.4267301978;-1.3910709934;-1.4623730597
10.8900000000;-1.4267301978;-1.3910709934;-1.4623894021
10.9000000000;-1.4267301978;-1.3910709934;-1.4623894021
10.9100000000;-1.4267465252;-1.3910709934;-1.4623894021
10.9200000000;-1.4445598000;-1.3910709934;-1.4623894021
10.9300000000;-1.4445598000;-1.3910709934;-1.4623894021
10.9400000000;-1.4445598000;-1.3910709934;-1.4623894021
10.9500000000;-1.4445435321;-1.3910709934;-1.4623894021
10.9600000000;-1.4267301978;-1.3910709934;-1.4623894021
10.9700000000;-1.4267464360;-1.3910709934;-1.4623894021
10.9800000000;-1.4445598000;-1.3910709934;-1.4623894021
10.9900000000;-1.4445598000;-1.3732413912;-1.4623894021
11.0000000000;-1.4445598000;-1.3910709934;-1.4445759646
11.0100000000;-1.4445598000;-1.3910709934;-1.4623732521
11.0200000000;-1.4445598000;-1.3732413912;-1.4623894021
11.0300000000;-1.4445598000;-1.3910709934;-1.4445759208
11.0400000000;-1.4445598000;-1.3910709934;-1.4445598000
11.0500000000;-1.4445598000;-1.3910709934;-1.4623733104
11.0600000000;-1.4445598000;-1.3910709934;-1.4623894021
11.0700000000;-1.4445598000;-1.3732413912;-1.4623894021
11.0800000000;-1.4445598000;-1.3732413912;-1.4445758482
11.0900000000;-1.4445598000;-1.3910709934;-1.4623733683
11.1000000000;-1.4445437517;-1.3732413912;-1.4623894021
11.1100000000;-1.4267301978;-1.3910709934;-1.4623894021
11.1200000000;-1.4267301978;-1.3732413912;-1.4623894021
11.1300000000;-1.4267301978;-1.3910709934;-1.4623894021
11.1400000000;-1.4267301978;-1.3732413912;-1.4623894021
11.1500000000;-1.4267301978;-1.3910709934;-1.4623894021
11.1600000000;-1.4267461598;-1.3910709934;-1.4623894021
11.1700000000;-1.4445438522;-1.3910709934;-1.4623894021
11.1800000000;-1.4267301978;-1.3732413912;-1.4623894021
11.1900000000;-1.4267461170;-1.3732413912;-1.4802031134
11.2000000000;-1.4445438949;-1.3732413912;-1.4445915535
11.2100000000;-1.4267301978;-1.3732413912;-1.4623735395
11.2200000000;-1.4266984443;-1.3910709934;-1.4623894021
11.2300000000;-1.3911661691;-1.3910709934;-1.4623894021
11.2400000000;-1.4980010610;-1.3910709934;-1.4445756204
11.2500000000;-1.4445281311;-1.3910709934;-1.4445598000
11.2600000000;-1.4089322364;-1.3910709934;-1.4445598000
11.2700000000;-1.4445439936;-1.3732413912;-1.4623736237
11.2800000000;-1.4267459901;-1.3910709934;-1.4623894021
11.2900000000;-1.4445440216;-1.3910709934;-1.4445755505
11.3000000000;-1.4267301978;-1.3910709934;-1.4445598000
11.3100000000;-1.4267459483;-1.3910709934;-1.4445598000
11.3200000000;-1.4445598000;-1.3910709934;-1.4623736932
11.3300000000;-1.4445440772;-1.3910709934;-1.4623894021
11.3400000000;-1.4267301978;-1.3910709934;-1.4445754812
11.3500000000;-1.4267458928;-1.3910709934;-1.4623737346
11.3600000000;-1.4445441187;-1.3910709934;-1.4623894021
11.3700000000;-1.4267301978;-1.3732413912;-1.4623894021
11.3800000000;-1.4267301978;-1.3732413912;-1.4445754263
11.3900000000;-1.4267458378;-1.3732413912;-1.4445598000
11.4000000000;-1.4445598000;-1.3910709934;-1.4445598000
11.4100000000;-1.4445598000;-1.3910709934;-1.4445598000
11.4200000000;-1.4445598000;-1.3910709934;-1.4623738304
11.4300000000;-1.4445598000;-1.3910709934;-1.4623894021
11.4400000000;-1.4445598000;-1.3910709934;-1.4623894021
11.4500000000;-1.4267301978;-1.3910709934;-1.4623894021
11.4600000000;-1.4267301978;-1.3910709934;-1.4623894021
11.4700000000;-1.4267301978;-1.3732413912;-1.4623894021
11.4800000000;-1.4445598000;-1.3732413912;-1.4623894021
11.4900000000;-1.4445598000;-1.3732413912;-1.4445752771
11.5000000000;-1.4445598000;-1.3910709934;-1.4623739385
11.5100000000;-1.4445443229;-1.3732413912;-1.4623894021
11.5200000000;-1.4267456614;-1.3910709934;-1.4623894021
11.5300000000;-1.4445443497;-1.3910709934;-1.4802035808
11.5400000000;-1.4267456346;-1.3732413912;-1.4802190043
11.5500000000;-1.4445443764;-1.3910709934;-1.4624047991
11.5600000000;-1.4267301978;-1.3910709934;-1.4623894021
11.5700000000;-1.4267455946;-1.3732413912;-1.4623894021
11.5800000000;-1.4445444164;-1.3910709934;-1.4623894021
11.5900000000;-1.4267455681;-1.3910709934;-1.4623894021
11.6000000000;-1.4445598000;-1.3732413912;-1.4623894021
11.6100000000;-1.4445598000;-1.3732413912;-1.4623894021
11.6200000000;-1.4445598000;-1.3910709934;-1.4623894021
11.6300000000;-1.4445444824;-1.3910709934;-1.4623894021
11.6400000000;-1.4267455021;-1.3910709934;-1.4623894021
11.6500000000;-1.4267301978;-1.3910709934;-1.4802037393
11.6600000000;-1.4445598000;-1.3910709934;-1.4624046542
11.6700000000;-1.4445598000;-1.3910709934;-1.4623894021
11.6800000000;-1.4445598000;-1.3910709934;-1.4623894021
11.6900000000;-1.4445598000;-1.3910709934;-1.4623894021
11.7000000000;-1.4445598000;-1.3732413912;-1.4445750000
11.7100000000;-1.4267301978;-1.3910709934;-1.4623742151
11.7200000000;-1.4445598000;-1.3732413912;-1.4445749741
11.7300000000;-1.4445598000;-1.3910709934;-1.4623742409
11.7400000000;-1.4445446258;-1.3910709934;-1.4623894021
11.7500000000;-1.4267301978;-1.3910709934;-1.4623894021
11.7600000000;-1.4267301978;-1.3910709934;-1.4445749226
11.7700000000;-1.4267453332;-1.3910709934;-1.4623742923
11.7800000000;-1.4267301978;-1.3732413912;-1.4623894021
11.7900000000;-1.4267301978;-1.3732413912;-1.4623894021
11.8000000000;-1.4267301978;-1.3732413912;-1.4623894021
11.8100000000;-1.4089005956;-1.3910709934;-1.4623894021
11.8200000000;-1.4178191630;-1.3910709934;-1.4623894021
11.8300000000;-1.4267452565;-1.3910709934;-1.4623894021
11.8400000000;-1.4445598000;-1.3910709934;-1.4623894021
11.8500000000;-1.4445447666;-1.3910709934;-1.4623894021
11.8600000000;-1.4267452185;-1.3910709934;-1.4623894021
11.8700000000;-1.4445598000;-1.3732413912;-1.4623894021
11.8800000000;-1.4445598000;-1.3732413912;-1.4623894021
11.8900000000;-1.4445298343;-1.3732413912;-1.4623894021
11.9000000000;-1.4089305361;-1.3910709934;-1.4623894021
11.9100000000;-1.4445598000;-1.3910709934;-1.4445747326
11.9200000000;-1.4445448548;-1.3910709934;-1.4623744820
11.9300000000;-1.4267451304;-1.3910709934;-1.4623894021
11.9400000000;-1.4445598000;-1.4089005956;-1.4623894021
11.9500000000;-1.4445598000;-1.3910709934;-1.4623894021
11.9600000000;-1.4445598000;-1.3910709934;-1.4623894021
11.9700000000;-1.4445598000;-1.3910709934;-1.4623894021
11.9800000000;-1.4445449296;-1.3732413912;-1.4623894021
11.9900000000;-1.4267450558;-1.3910709934;-1.4802041710
12.0000000000;-1.4445449543;-1.3732413912;-1.4624042231
12.0100000000;-1.4267450310;-1.3910709934;-1.4623894021
12.0200000000;-1.4445598000;-1.3910709934;-1.4623894021
12.0300000000;-1.4445449913;-1.3910709934;-1.4623894021
12.0400000000;-1.4267301978;-1.3910709934;-1.4623894021
12.0500000000;-1.4267301978;-1.3910709934;-1.4623894021
12.0600000000;-1.4267301978;-1.3910709934;-1.4802042569
12.0700000000;-1.4267301978;-1.3732413912;-1.4624041374
12.0800000000;-1.4267301978;-1.3910709934;-1.4623894021
12.0900000000;-1.4267301978;-1.3910709934;-1.4623894021
12.1000000000;-1.4267301978;-1.3910709934;-1.4623894021
12.1100000000;-1.4267449086;-1.3910709934;-1.4623894021
12.1200000000;-1.4445451012;-1.3910709934;-1.4623894021
12.1300000000;-1.4445598000;-1.3910709934;-1.4623894021
12.1400000000;-1.4267301978;-1.3732413912;-1.4623894021
12.1500000000;-1.4356486630;-1.3910709934;-1.4623894021
12.1600000000;-1.4445451495;-1.3910709934;-1.4445744264
12.1700000000;-1.4267301978;-1.3732413912;-1.4445598000
12.1800000000;-1.4267301978;-1.3910709934;-1.4445598000
12.1900000000;-1.4267301978;-1.3732413912;-1.4623748116
12.2000000000;-1.4267448002;-1.3910709934;-1.4623894021
12.2100000000;-1.4445452095;-1.3910709934;-1.4623894021
12.2200000000;-1.4267301978;-1.3910709934;-1.4623894021
12.2300000000;-1.4267447644;-1.3910709934;-1.4623894021
12.2400000000;-1.4445452452;-1.3910709934;-1.4445743310
12.2500000000;-1.4267447407;-1.3910709934;-1.4445598000
12.2600000000;-1.4445452689;-1.3910709934;-1.4623748947
12.2700000000;-1.4267447170;-1.3910709934;-1.4623894021
12.2800000000;-1.4445598000;-1.3910709934;-1.4623894021
12.2900000000;-1.4445598000;-1.3910709934;-1.4445742720
12.3000000000;-1.4445453161;-1.3910709934;-1.4445598000
12.3100000000;-1.4267301978;-1.3910709934;-1.4623749535
12.3200000000;-1.4267301978;-1.3910709934;-1.4623894021
12.3300000000;-1.4267446464;-1.3732413912;-1.4623894021
12.3400000000;-1.4445598000;-1.3910709934;-1.4623894021
12.3500000000;-1.4445598000;-1.3910709934;-1.4623894021
12.3600000000;-1.4445453864;-1.3910709934;-1.4623894021
12.3700000000;-1.4267445997;-1.3910709934;-1.4445741787
12.3800000000;-1.4445598000;-1.3910709934;-1.4623750350
12.3900000000;-1.4445598000;-1.3910709934;-1.4445741555
12.4000000000;-1.4445454328;-1.3910709934;-1.4623750581
12.4100000000;-1.4267445533;-1.3910709934;-1.4623894021
12.4200000000;-1.4445598000;-1.3910709934;-1.4623894021
12.4300000000;-1.4445454675;-1.3910709934;-1.4623894021
12.4400000000;-1.4267445187;-1.3910709934;-1.4623894021
12.4500000000;-1.4445598000;-1.4089005956;-1.4623894021
12.4600000000;-1.4445598000;-1.3910709934;-1.4623894021
12.4700000000;-1.4445598000;-1.3910709934;-1.4623894021
12.4800000000;-1.4445598000;-1.3910709934;-1.4623894021
12.4900000000;-1.4445455363;-1.3732413912;-1.4623894021
12.5000000000;-1.4267301978;-1.3732413912;-1.4623894021
12.5100000000;-1.4267444386;-1.3910709934;-1.4623894021
12.5200000000;-1.4445598000;-1.3910709934;-1.4623894021
12.5300000000;-1.4445598000;-1.3910709934;-1.4445739955
12.5400000000;-1.4445598000;-1.3910709934;-1.4623752179
12.5500000000;-1.4445598000;-1.3910709934;-1.4445739729
12.5600000000;-1.4445598000;-1.3732413912;-1.4445598000
12.5700000000;-1.4445456270;-1.3910709934;-1.4623752517
12.5800000000;-1.4267301978;-1.3910709934;-1.4623894021
12.5900000000;-1.4267301978;-1.3910709934;-1.4623894021
12.6000000000;-1.4267301978;-1.3910709934;-1.4445739168
12.6100000000;-1.4267443258;-1.3910709934;-1.4445598000
12.6200000000;-1.4267301978;-1.3732413912;-1.4623753076
12.6300000000;-1.4267301978;-1.3910709934;-1.4445738834
12.6400000000;-1.4267301978;-1.3910709934;-1.4623753298
12.6500000000;-1.4445598000;-1.3732413912;-1.4623894021
12.6600000000;-1.4445598000;-1.4089005956;-1.4623894021
12.6700000000;-1.4445457388;-1.3910709934;-1.4623894021
12.6800000000;-1.4267442479;-1.4089005956;-1.4802049763
12.6900000000;-1.4445598000;-1.3910709934;-1.4802190043
12.7000000000;-1.4445457720;-1.3732413912;-1.4802190043
12.7100000000;-1.4267301978;-1.3732413912;-1.4802190043
12.7200000000;-1.4267161918;-1.3732413912;-1.4802190043
12.7300000000;-1.4089005956;-1.3732413912;-1.4802190043
12.7400000000;-1.4089005956;-1.3910709934;-1.4802190043
12.7500000000;-1.4089005956;-1.3732413912;-1.4802190043
12.7600000000;-1.4089145577;-1.3910709934;-1.4802190043
12.7700000000;-1.4267301978;-1.3910709934;-1.4802190043
12.7800000000;-1.4267301978;-1.3732413912;-1.4624033207
12.7900000000;-1.4267162684;-1.3910709934;-1.4802050967
12.8000000000;-1.4089145141;-1.3910709934;-1.4624032990
12.8100000000;-1.4267301978;-1.3732413912;-1.4623894021
12.8200000000;-1.4267440946;-1.3732413912;-1.4623894021
12.8300000000;-1.4445459140;-1.3732413912;-1.4802051399
12.8400000000;-1.4267440729;-1.3732413912;-1.4624032558
12.8500000000;-1.4445598000;-1.3910709934;-1.4623894021
12.8600000000;-1.4445598000;-1.3732413912;-1.4623894021
12.8700000000;-1.4445459571;-1.3910709934;-1.4445736214
12.8800000000;-1.4267440299;-1.3910709934;-1.4445598000
12.8900000000;-1.4445598000;-1.3910709934;-1.4267439978
12.9000000000;-1.4445598000;-1.4089005956;-1.4267301978
12.9100000000;-1.4445460000;-1.3910709934;-1.4267301978
12.9200000000;-1.4267439871;-1.4089005956;-1.4267301978
12.9300000000;-1.4445460213;-1.3910709934;-1.4267301978
12.9400000000;-1.4445598000;-1.3910709934;-1.4445460531
12.9500000000;-1.4267301978;-1.3732413912;-1.4445598000
12.9600000000;-1.4445598000;-1.3732413912;-1.4445598000
12.9700000000;-1.4267301978;-1.3732413912;-1.4445598000
12.9800000000;-1.4445598000;-1.3732413912;-1.4445598000
12.9900000000;-1.4445598000;-1.3732413912;-1.4445598000
13.0000000000;-1.4267301978;-1.3732413912;-1.4445598000
13.0100000000;-1.4445598000;-1.3910709934;-1.4445598000
13.0200000000;-1.4267301978;-1.3910709934;-1.4445598000
13.0300000000;-1.4267301978;-1.3910709934;-1.4445598000
13.0400000000;-1.4267301978;-1.3910709934;-1.4445598000
13.0500000000;-1.4267301978;-1.3732413912;-1.4623757709
13.0600000000;-1.4267301978;-1.3910709934;-1.4802053836
13.0700000000;-1.4267301978;-1.3732413912;-1.4802190043
13.0800000000;-1.4445598000;-1.3732413912;-1.4624030022
13.0900000000;-1.4445598000;-1.3732413912;-1.4623894021
13.1000000000;-1.4445598000;-1.3910709934;-1.4445733792
13.1100000000;-1.4445598000;-1.3910709934;-1.4445598000
13.1200000000;-1.4623894021;-1.3554117890;-1.4445598000
13.1300000000;-1.4445598000;-1.3732413912;-1.4267437461
13.1400000000;-1.4445598000;-1.3554117890;-1.4445462619
13.1500000000;-1.4445598000;-1.3554117890;-1.4445598000
13.1600000000;-1.4445598000;-1.3554117890;-1.4445598000
13.1700000000;-1.4445598000;-1.3732413912;-1.4445598000
13.1800000000;-1.4445598000;-1.3732413912;-1.4445598000
13.1900000000;-1.4445462927;-1.3910709934;-1.4445598000
13.2000000000;-1.4267436948;-1.3910709934;-1.4445598000
13.2100000000;-1.4267301978;-1.3910709934;-1.4445598000
13.2200000000;-1.4267301978;-1.3732413912;-1.4445598000
13.2300000000;-1.4267301978;-1.3910709934;-1.4445598000
13.2400000000;-1.4267301978;-1.3910709934;-1.4445598000
13.2500000000;-1.4267301978;-1.3910709934;-1.4267436237
13.2600000000;-1.4267436338;-1.3910709934;-1.4267301978
13.2700000000;-1.4267704452;-1.4089005956;-1.4267301978
13.2700150376;-1.4445598000;-1.4089005956;-1.4267301978
13.2800075188;-1.4445732057;-1.4089005956;-1.4267301978
13.3000000000;-1.4623760065;-1.4089005956;-1.4267301978
13.3100000000;-1.4445598000;-1.4089005956;-1.4445464344
13.3200000000;-1.4445464244;-1.3910709934;-1.4267435533
13.3300000000;-1.4267435633;-1.4089005956;-1.4445464544
13.3400000000;-1.4445598000;-1.3910709934;-1.4445598000
13.3500000000;-1.4445598000;-1.4089005956;-1.4445598000
13.3600000000;-1.4445598000;-1.3910709934;-1.4445598000
13.3700000000;-1.4267301978;-1.3910709934;-1.4445598000
13.3800000000;-1.4445598000;-1.3910709934;-1.4267434935
13.3900000000;-1.4445598000;-1.3910709934;-1.4445465141
13.4000000000;-1.4445598000;-1.4089005956;-1.4267434737
13.4100000000;-1.4267301978;-1.4089005956;-1.4445465339
13.4200000000;-1.4267301978;-1.4089005956;-1.4445598000
13.4300000000;-1.4445598000;-1.4089005956;-1.4801925116
